,request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
187,Korano,eo,adjective,/korano/,porɶmo,Qur'an,以讹传讹,zh-cn,verb,/i˨˩˦ ɤ˧˥ ʈʂʰwan˧˥ ɤ˧˥/,yorɶmo,Rumor
188,primo,en,verb,/ˈpɹiˌmoʊ/,pymoʊ,primo,丁丑,zh-cn,noun,/tɪŋ˥˥ ʈʂʰoʊ˨˩˦/,pʏmoʊ,Dishi
189,primo,eo,verb,/primo/,prymo,prime,또리노,ko,noun,/t͈o̞ɾino̞/,poymo,Answer
190,lyden,en,adjective,/ˈɫaɪdən/,ɶʏbəm,lyden,amben,id,noun,/ambən/,ɶmbəm,divan
191,사기,ko,verb,/sʰa̠ɡi/,ϕɶy,scam,サーフィン,ja,noun,/saːɸiɴ/,ϕɶy,surfing
192,curang,id,verb,/tʃuraŋ/,purɶm,Alaveness,가관,ko,verb,/ka̠ɡwa̠n/,pɶrɶm,Spell
193,cheat,en,verb,/ˈtʃit/,pyp,cheat,Kit,de,noun,/ˈkiːt/,pyp,Kit
194,欺骗,zh-cn,verb,/tɕʰi˥˥ pʰjɛn˥˩/,pϕypœm,deceive,contemn,en,noun,/ˌkənˈtɛm/,pəmpœm,contemn
195,betrügen,de,verb,/bəˈtʁyː.ɡən/,bəpβyəm,cheat,仗势欺人,zh-cn,verb,/ʈʂɑŋ˥˩ ʂɚ˥˩ tɕʰi˥˥ ʐən˧˥/,ɒmpϕyəm,Deceive
196,urban,en,adjective,/ˈɝbən/,bəm,urban,den,id,noun,/dən/,bəm,Den.
197,perkotaan,id,adjective,/pərkotaʔan/,pərpopɶbɶm,Urbanity,Arbeitsgang,de,noun,/ˈʔaɾbaetsgaŋ/,bɶbɶøpϕbɶm,Operation
198,도시,ko,adjective,/to̞ɕʰi/,poϕy,city,エオシン,ja,noun,/eoɕiɴ/,øoϕy,EOS
199,berkelim,id,adjective,/bərkəlim/,bərpəlym,seamy,Hermelin,de,noun,/hɛʁməˈliːn/,rœβməlym,ermine
200,씨름,ko,adjective,/ɕ͈iɾɯm/,ϕyum,Wrestling,mișun,ro,noun,/miʃun/,myum,movement
201,seamy,en,adjective,/ˈsimi/,ϕymy,seamy,기니,ko,noun,/kini/,pymy,Guinea
202,파리,ko,adjective,/pʰa̠ɾi/,pɶy,Paris,caí,es,verb,/kaˈi/,pɶy,I fell down
203,borne,en,verb,/ˈbɔɹn/,bɔm,borne,Gong,de,noun,/ˈgɔŋ/,bɔm,gong
204,부담하다,ko,verb,/puda̠mɦa̠da̠/,pubɶmɶbɶ,Bear,asparaga,id,verb,/asparaga/,ɶϕpɶrɶbɶ,Asparaga
205,taiko,en,adjective,/ˈteɪkoʊ/,pøʏpoʊ,taiko,临头,zh-cn,noun,/lɪn˧˥ tʰoʊ˧˥/,lʏmpoʊ,Rush
206,종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,pϕomϕoy,knell,poacoj,eo,noun,/poat͡soi/,poɶpϕoy,Poares
207,加重,zh-cn,verb,/tɕja˥˥ ʈʂʊŋ˥˩/,pϕɶʊm,Aggravation,elbaum,en,noun,/ˈɛɫˌbaʊm/,œbɶʊm,elbaum
208,lifer,en,verb,/ˈɫaɪfɝ/,ɶʏϕ,lifer,Reichs,de,noun,/ʀaɪ̯çs/,ɶʏϕ,Rich
209,kelabu,id,adjective,/kəlabu/,pəlɶbu,gray,들까불,ko,noun,/tɯɭk͈a̠buɭ/,pupɶbu,Wicker
210,恥ずかしい,ja,adjective,/hazɯkaɕii/,rɶβupɶϕyy,Embarrassing,怜香惜玉,zh-cn,noun,/ljɛn˧˥ ɕjɑŋ˥˥ ɕi˥˥ y˥˩/,lœmϕɒmϕyy,Pity
211,选择,zh-cn,verb,/ɕɥœn˨˩˦ tsɤ˧˥/,ϕœmpϕo,select,Heizrohr,de,noun,/ˈhaetsɾoɾ/,rɶøpϕo,Heating tube
212,memilih,id,verb,/məmilih/,məmylyr,choose,alcaliu,ro,noun,/alkaliw/,ɶlpɶlyr,alkali
213,dwelt,en,verb,/ˈdwɛɫt/,brœp,dwelt,brecht,de,verb,/ˈbrɛçt/,brœp,Brecht
214,tinggal,id,verb,/tiŋgal/,pymbɶl,Live,cendal,es,noun,/θendal/,ϕømbɶl,sendal
215,lojala,eo,adjective,/loiala/,loyɶlɶ,loyal,ambala,ro,noun,/ambala/,ɶmbɶlɶ,pack
216,setia,id,adjective,/sətia/,ϕəpyɶ,loyal,hopia,eo,noun,/hopia/,ropyɶ,Hopia
217,미라,ko,adjective,/miɾa̠/,myɶ,Mummy,mía,es,noun,/ˈmia/,myɶ,mine
218,가하다,ko,adjective,/ka̠ɦa̠da̠/,pɶɶbɶ,inflict,Akada,eo,noun,/akada/,ɶpɶbɶ,Akada
219,melampiaskan,id,adjective,/məlampiaskan/,məlɶmpyɶϕpɶm,vent,metropolitan,ro,noun,/metropolitan/,møpropolypɶm,metropolitan
220,anrichten,de,verb,/ˈanʀɪçtn̩/,ɶmʏpm,put on,heitner,en,noun,/ˈhaɪtnɝ/,rɶʏpm,heitner
221,crump,en,verb,/ˈkɹəmp/,pəmp,crump,Bernd,de,noun,/bəˈɾnt/,bəmp,Bernd
222,감옥,ko,verb,/ka̠mo̞k̚/,pɶmop,prison,béngot,id,noun,/beŋot/,bømop,Béngot
223,penjara,id,verb,/pəndʒara/,pəmbɶrɶ,jail,amploarea,ro,noun,/amplŏarĕa/,ɶmplɶrɶ,extent
224,괴물,ko,verb,/kø̞muɭ/,pømu,monster,gemu,ro,adjective,/dʒemu/,bømu,groaned
225,meriah,id,verb,/məriah/,məryɶr,rousing,băligar,ro,noun,/bəliɡar/,bəlyɶr,dunghill
226,换,zh-cn,verb,/xwan˥˩/,ϕrɶm,change,bran,ro,noun,/bran/,brɶm,Brane
227,erodieren,de,verb,/ʔɛːɐʔoˈdiːɾen/,bœɐbobyøm,erode,abiturién,id,noun,/abiturien/,ɶbypuryøm,Abiturén.
228,소개,ko,verb,/sʰo̞ɡɛ̝/,ϕoœ,Introduce,合页,zh-cn,verb,/xɤ˧˥ jɛ˥˩/,ϕoœ,hinge
229,stude,en,verb,/ˈstud/,ϕpub,stude,akuk,id,noun,/akuʔ/,ɶpub,I k
230,汚い,ja,adjective,/kitanai/,pypɶmɶy,dirty,ceremai,id,noun,/tʃərəmai/,pərəmɶy,Ceremai
231,疲れた,ja,verb,/tsɯkaɾeta/,pϕupɶøpɶ,I'm exhausted,adurmeca,ro,noun,/adurmeka/,ɶburmøpɶ,Adducts
232,bati,eo,verb,/bati/,bɶpy,beat,大地,zh-cn,noun,/ta˥˩ ti˥˩/,pɶpy,Earth
233,tinggi,id,adjective,/tiŋgi/,pymby,high,allenby,en,noun,/ˈæɫənbi/,æəmby,allenby
234,높은,ko,adjective,/no̞pʰɯn/,mopum,High,Backhuhn,de,noun,/ˈbakun/,bɶpum,Baking chicken
235,vaporo,eo,adjective,/vaporo/,βɶporo,steam,dorohoi,ro,noun,/dorohoj/,bororo,Dorohoi
236,증기,ko,adjective,/t͡ɕɯŋɡi/,pϕumy,steam,asumí,es,noun,/asuˈmi/,ɶϕumy,Assummet.
237,uap,id,adjective,/uap/,uɶp,steam,gușat,ro,verb,/ɡuʃat/,uɶp,goitrous
238,malforta,eo,adjective,/malforta/,mɶlϕorpɶ,weak,anumerta,id,adjective,/anumərta/,ɶmumərpɶ,posthumous
239,虔诚,zh-cn,verb,/tɕʰjɛn˧˥ ʈʂʰɤŋ˧˥/,pϕœmom,Sincere,Klatschmohn,de,noun,/ˈklaʧmon/,plɶmom,Moon
240,felch,en,verb,/ˈfɛɫtʃ/,ϕœp,felch,색,ko,noun,/sʰɛ̝k̚/,ϕœp,color
241,smile,en,verb,/ˈsmaɪɫ/,ϕmɶʏ,smile,出卖,zh-cn,verb,/ʈʂʰu˥˥ maɪ˥˩/,umɶʏ,sell
242,tersenyum,id,verb,/tərsəɲum/,pərϕəmum,smile,laudanum,ro,noun,/laudanum/,lɶubɶmum,laudanum
243,미소,ko,verb,/misʰo̞/,myϕo,smile,giso,eo,noun,/giso/,byϕo,Giso
244,rideto,eo,verb,/rideto/,rybøpo,smile,Soweto,de,noun,/ˈzoːveto/,βoβøpo,Soweto
245,hense,en,adjective,/ˈhɛns/,rœmϕ,hense,Aachens,de,noun,/ˈaːçɛns/,ɶœmϕ,Aachen
246,aussage,de,verb,/ˈʔaosˌzɑːgə/,bɶoϕβɒbə,statement,candelabra,en,noun,/ˌkændəˈɫɑbɹə/,pæmbəɒbə,candelabra
247,tentara,id,verb,/təntara/,pəmpɶrɶ,army,barbara,eo,noun,/barbara/,bɶrbɶrɶ,Barbara
248,목사,ko,verb,/mo̞ks͈a̠/,mopϕɶ,pastor,arțag,ro,noun,/artsaɡ/,ɶrpϕɶ,quarrelsomeness
249,妄りに,ja,adjective,/midaɾini/,mybɶymy,Unexpectedly,abstini,eo,noun,/abstini/,ɶbϕpymy,abstini
250,dulce,en,verb,/ˈdəɫs/,bəϕ,dulce,des,de,,/dəs/,bəϕ,of
251,薄暗い,ja,adjective,/ɯsɯgɯɾai/,uϕubuɶy,dim,berbuai,id,noun,/bərbuai/,bərbuɶy,berbuai
252,kacau,id,adjective,/katʃau/,pɶpɶu,Chaotic,까타르,ko,noun,/k͈a̠tʰa̠ɾɯ/,pɶpɶu,Catar
253,messy,en,adjective,/ˈmɛsi/,mœϕy,messy,매시,ko,noun,/mɛ̝ɕʰi/,mœϕy,Mash
254,시체,ko,verb,/ɕʰit͡ɕʰe̞/,ϕypϕø,dead body,キーチェーン,ja,noun,/kiːtɕeːɴ/,pypϕø,key chain
255,제작,ko,verb,/t͡ɕe̞d͡ʑa̠k̚/,pϕøbβɶp,making,Aussaat,de,noun,/ˈʔaosˌzaːt/,bɶoϕβɶp,sowing
256,laced,en,adjective,/ˈɫeɪst/,øʏϕp,laced,Chorist,de,noun,/çoˈɾɪst/,oʏϕp,Chorist
257,geschnürt,de,verb,/gəˈʃnʏɾt/,bəmʏp,laced,admit,en,verb,/ədˈmɪt/,əbmʏp,admit
258,퍽,ko,verb,/pʰʌ̹k̚/,pɔp,puck,calk,en,noun,/ˈkɔk/,pɔp,calk
259,우주,ko,adjective,/ud͡ʑu/,ubβu,space,worldview,en,noun,/ˈwɝɫdˌvju/,rbβu,worldview
260,華々しい,ja,adjective,/hanabanaɕii/,rɶmɶbɶmɶϕyy,spectacular,anihilacii,eo,noun,/anihilat͡sii/,ɶmyrylɶpϕyy,Anihilation
261,fliehen,de,verb,/ˈfliːən/,ϕlyəm,flee,伎人,zh-cn,noun,/tɕi˥˩ ʐən˧˥/,pϕyəm,Trick
262,terbang,id,verb,/tərbaŋ/,pərbɶm,fly,가가방,ko,noun,/ˈka̠ːɡa̠ba̠ŋ/,pɶɶbɶm,Cagna-room
263,rindang,id,adjective,/rindaŋ/,rymbɶm,shady,agrandan,es,verb,/aɣɾandan/,ɶɶmbɶm,Enlarge
264,belaubt,de,verb,/bəˈlaopt/,bəlɶopp,leafy,răscopt,ro,noun,/rəskopt/,rəϕpopp,overripe
265,leafy,en,adjective,/ˈɫifi/,yϕy,leafy,위시,ko,verb,/ɥiɕʰi/,yϕy,Wish
266,흠,ko,verb,/xɯm/,ϕum,Hmm,fum,ro,noun,/fum/,ϕum,smoke
267,hench,en,verb,/ˈhɛntʃ/,rœmp,hench,Camp,de,noun,/kɛmp/,pœmp,Camp
268,미라,ko,adjective,/miɾa̠/,myɶ,Mummy,mia,eo,noun,/mia/,myɶ,my
269,mummy,en,adjective,/ˈməmi/,məmy,mummy,cengi,id,noun,/tʃəŋi/,pəmy,Cengi
270,mumi,id,adjective,/mumi/,mumy,mummy,bruñí,es,noun,/bɾuˈɲi/,bumy,Bruñí
271,mumio,eo,adjective,/mumio/,mumyo,Mummy,ごみ音,ja,noun,/gomioɴ/,bomyo,Trash
272,보리,ko,verb,/po̞ɾi/,poy,barley,コーヒー,ja,noun,/koːçiː/,poy,coffee
273,bersisik,id,adjective,/bərsisiʔ/,bərϕyϕyb,scaly,alcoxid,ro,verb,/alkoksid/,ɶlpopϕyb,alkoxide
274,flaky,en,adjective,/ˈfɫeɪki/,ϕøʏpy,flaky,代替,zh-cn,verb,/taɪ˥˩ tʰi˥˩/,pɶʏpy,instead
275,瓦特,zh-cn,verb,/wa˨˩˦ tʰɤ˥˩/,rɶpo,watt,bako,id,noun,/bako/,bɶpo,Bako.
276,궁전,ko,adjective,/kuŋd͡ʑʌ̹n/,pumbβɔm,Palace,monzon,en,verb,/moʊnˈzɔn/,moʊmβɔm,monzon
277,penjara,id,verb,/pəndʒara/,pəmbɶrɶ,jail,デルタ波,ja,noun,/deɾɯtaha/,bøupɶrɶ,Delta wave
278,감옥,ko,verb,/ka̠mo̞k̚/,pɶmop,prison,pinot,ro,noun,/pinot/,pymop,Pinot
279,synod,en,verb,/ˈsɪnəd/,ϕʏməb,synod,demek,id,noun,/dəməʔ/,bəməb,Demek
280,统一,zh-cn,verb,/tʰʊŋ˨˩˦ i˥˥/,pʊmy,Unite,aronie,en,noun,/ɝˈoʊni/,oʊmy,aronie
281,kuk,id,verb,/kuʔ/,pub,yoke,chewed,en,verb,/ˈtʃud/,pub,chewed
282,취미,ko,adjective,/t͡ɕʰɥimi/,pϕymy,hobby,伎女,zh-cn,noun,/tɕi˥˩ ny˨˩˦/,pϕymy,Trick
283,hobby,en,adjective,/ˈhɑbi/,rɒby,hobby,Kadi,de,noun,/ˈkɑːdi/,pɒby,Kadi
284,hobio,eo,adjective,/hobio/,robyo,hobby,engrío,es,verb,/eˈŋgɾio/,ømbyo,flatter
285,hobi,id,adjective,/hobi/,roby,hobby,kodi,eo,verb,/kodi/,poby,codify
286,eaten,en,verb,/ˈitən/,ypəm,eaten,item,id,noun,/itəm/,ypəm,Item
287,dimakan,id,verb,/dimakan/,bymɶpɶm,eaten,abaratan,es,verb,/aβaɾatan/,ɶβɶɶpɶm,Abauratan
288,gegessen,de,verb,/gəgəˈszən/,bəbəϕβəm,eaten,amateurism,en,noun,/ˈæməˌtʃɝɪzəm/,æməpʏβəm,amateurism
289,食べる,ja,verb,/tabeɾɯ/,pɶbøu,eat,에구데구,ko,verb,/e̞ɡude̞ɡu/,øubøu,Eugene
290,绫,zh-cn,verb,/lɪŋ˧˥/,lʏm,Thin silk,schlimm,de,,/ʃlɪm/,lʏm,bad
291,구석,ko,adjective,/kusʰʌ̹k̚/,puϕɔp,corner,asphalt,en,noun,/ˈæsˌfɔɫt/,æϕϕɔp,asphalt
292,루트,ko,verb,/ɾutʰɯ/,upu,root,书铺,zh-cn,noun,/ʂu˥˥ pʰu˥˩/,upu,Book
293,tinggi,id,adjective,/tiŋgi/,pymby,high,bendi,es,adjective,/bendi/,bømby,Bendi.
294,높은,ko,adjective,/no̞pʰɯn/,mopum,High,betún,es,verb,/beˈtun/,bøpum,bitumen
295,twain,en,verb,/ˈtweɪn/,prøʏm,twain,Ehering,de,noun,/ˈʔeːeɾɪŋ/,bøøʏm,Wedding ring
296,kembar,id,verb,/kəmbar/,pəmbɶr,twin,alegeau,ro,verb,/aledʒ̩aw/,ɶløbɶr,elected
297,발가락,ko,verb,/pa̠ɭɡa̠ɾa̠k̚/,pɶɶɶp,toes,angajat,ro,verb,/anɡaʒat/,ɶmɶɶp,employee
298,肆虐,zh-cn,verb,/sɯ˥˩ nɥœ˥˩/,ϕumœ,Ravage,구내,ko,noun,/kunɛ̝/,pumœ,campus
299,脊,zh-cn,verb,/tɕi˧˥/,pϕy,ridge,Zier,de,noun,/ˈtsiːɾ/,pϕy,Ornamental
300,gewandert,de,verb,/gəˈvandɛɾt/,bəβɶmbœp,hiked,과부댁,ko,noun,/kwa̠budɛ̝k̚/,prɶbubœp,Widow
301,cates,en,verb,/ˈkeɪts/,pøʏpϕ,cates,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
302,vermo,eo,verb,/vermo/,βørmo,worm,giorno,ro,noun,/dʒ̩orno/,bormo,giorno
303,cacingan,id,verb,/tʃatʃiŋan/,pɶpymɶm,Worms,Bogengang,de,noun,/ˈboːgɛŋaŋ/,bobœmɶm,Bend
304,젖꼭지,ko,adjective,/t͡ɕʌ̹t̚k͈o̞k̚t͡ɕ͈i/,pϕɔppoppϕy,nipple,Intermezzi,de,noun,/ˈʔɪntɛɾmɛtsi/,bʏmpœmœpϕy,Intermetzzi
305,맛,ko,adjective,/ma̠t̚/,mɶp,flavor,map,id,noun,/map/,mɶp,folder
306,正しい,ja,adjective,/tadaɕii/,pɶbɶϕyy,correct,potajií,es,noun,/potaxiˈi/,popɶϕyy,potajií.
307,兴,zh-cn,verb,/ɕɪŋ˥˥/,ϕʏm,Be,fing,de,verb,/ˈfɪŋ/,ϕʏm,fingering
308,berbau,id,verb,/bərbau/,bərbɶu,smell,다글다글,ko,noun,/ta̠ɡɯɭda̠ɡɯɭ/,pɶubɶu,Dolkdag
309,혈통,ko,adjective,/çjʌ̹ɭtʰo̞ŋ/,ɔpom,lineage,atom,ro,noun,/atom/,ɶpom,atom
310,哀しい,ja,adjective,/kanaɕii/,pɶmɶϕyy,sad,adicii,eo,verb,/adit͡sii/,ɶbypϕyy,add
311,어금니,ko,adjective,/ʌ̹ɡɯmni/,ɔummy,molar,Dummy,de,noun,/ˈdʊmmy/,bʊmmy,Dummy
312,geraham,id,adjective,/gəraham/,bərɶrɶm,molar,가스관,ko,noun,/ka̠sʰɯɡwa̠n/,pɶϕurɶm,Gas pipe
313,브라자,ko,verb,/pɯɾa̠d͡ʑa̠/,puɶbβɶ,Braza,lambda,es,verb,/lambða/,lɶmbβɶ,lambda.
314,manta,en,adjective,/ˈmæntə/,mæmpə,manta,tante,id,noun,/tantə/,pɶmpə,Aunty
315,dämmert,de,verb,/ˈdɛmmɛɾt/,bœmmœp,dusky,adamek,en,noun,/əˈdɑmɛk/,əbɒmœp,adamek
316,새벽,ko,verb,/sʰɛ̝bjʌ̹k̚/,ϕœbɔp,dawn,Hardrock,de,noun,/ˈhaɾdɾɔk/,rɶbɔp,Hard rock
317,stout,en,adjective,/ˈstaʊt/,ϕpɶʊp,stout,Kraut,de,noun,/kʁaʊ̯t/,pβɶʊp,herb
318,수천,ko,verb,/sʰut͡ɕʰʌ̹n/,ϕupϕɔm,Thousand,Bauform,de,noun,/ˈbaofɔɾm/,bɶoϕɔm,Design
319,menanamkan,id,verb,/mənanamkan/,məmɶmɶmpɶm,instill,不安定感,zh-cn,verb,/pu˥˩ an˥˥ tɪŋ˥˩ kan˨˩˦/,puɶmpʏmpɶm,Uneasiness
320,einbetten,de,verb,/ˈaɪ̯nˌbɛtən/,ɶʏmbœpəm,embed,abstraction,en,noun,/æbˈstɹækʃən/,æbϕpæpəm,abstraction
321,자전거,ko,verb,/t͡ɕa̠d͡ʑʌ̹nɡʌ̹/,pϕɶbβɔmɔ,bicycle,好事多磨,zh-cn,verb,/xɑʊ˨˩˦ ʂɚ˥˩ tuɔ˥˥ mɔ˧˥/,ϕɒʊpuɔmɔ,Good things
322,지휘관,ko,adjective,/t͡ɕiɦɥiɡwa̠n/,pϕyyrɶm,Commander,akhiran,id,noun,/aʔhiran/,ɶbryrɶm,suffix
323,wandert,de,verb,/ˈvandɛɾt/,βɶmbœp,migrating,aerojet,en,noun,/ˈɛɹoʊˌdʒɛt/,œoʊbœp,aerojet
324,rahang,id,verb,/rahaŋ/,rɶrɶm,jaw,agarran,es,verb,/aɣaran/,ɶɶrɶm,Grab
325,아담,ko,verb,/a̠da̠m/,ɶbɶm,Adam,Jordan,de,noun,/jɔɾˈdan/,ɔbɶm,Jordan
326,feiern,de,verb,/ˈfaɪ̯əʁn/,ϕɶʏəβm,to celebrate,self-govern,en,verb,/ˈsɛɫfˈɡəvɝn/,ϕœϕəβm,self-govern
327,lemah,id,adjective,/ləmah/,ləmɶr,weak,almar,ro,noun,/almar/,ɶlmɶr,Almar
328,弱い,ja,adjective,/joɰᵝai/,oɶy,weak,호라이,ko,noun,/ɸʷo̞ɾa̠i/,oɶy,Hori
329,거미,ko,adjective,/kʌ̹mi/,pɔmy,Spider,Pony,de,noun,/ˈpɔni/,pɔmy,pony
330,bergetah,id,adjective,/bərgətah/,bərbəpɶr,gummy,alunecau,ro,verb,/alunekaw/,ɶlumøpɶr,slipping
331,gummy,en,adjective,/ˈɡəmi/,əmy,gummy,任意,zh-cn,noun,/ʐən˥˩ i˥˩/,əmy,Arbitrary
332,지수,ko,adjective,/t͡ɕisʰu/,pϕyϕu,Indices,ignifug,ro,noun,/iɡnifuɡ/,ymyϕu,fireproof
333,geliebt,de,verb,/ɡəˈliːpt/,əlypp,loved,afipt,ro,verb,/afipt/,ɶϕypp,affix
334,반경,ko,verb,/pa̠nɡjʌ̹ŋ/,pɶmɔm,Radius,chamlong,en,noun,/ˈtʃæmˌɫɔŋ/,pæmɔm,chamlong
335,geliebt,de,verb,/ɡəˈliːpt/,əlypp,loved,screeched,en,verb,/ˈskɹitʃt/,ϕpypp,screeched
336,Forno,eo,adjective,/forno/,ϕormo,Oven,durno,id,noun,/durno/,burmo,Durno
337,둥이,ko,verb,/tuŋi/,pumy,Round,fumi,eo,verb,/fumi/,ϕumy,smoke
338,거래하다,ko,adjective,/kʌ̹ɾɛ̝ɦa̠da̠/,pɔœɶbɶ,Do business with,Ｆナンバー,ja,noun,/eɸɯnaɴbaː/,øumɶbɶ,F number
339,sikes,en,verb,/ˈsaɪks/,ϕɶʏpϕ,sikes,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
340,刈る,ja,verb,/kaɾɯ/,pɶu,mow,paú,es,noun,/paˈu/,pɶu,pau
341,頑張り,ja,verb,/gaɴbaɾi/,bɶbɶy,Hard,embaí,es,verb,/embaˈi/,ømbɶy,Embati
342,mencucup,id,verb,/məntʃutʃup/,məmpupup,slurp,bandicoot,en,noun,/ˈbændiˌkut/,bæmbypup,bandicoot
343,啜る,ja,verb,/sɯsɯɾɯ/,ϕuϕuu,sip,椰子树,zh-cn,noun,/jɛ˥˥ tsɯ˧ ʂu˥˩/,œpϕuu,coconut tree
344,热门,zh-cn,verb,/ʐɤ˥˩ mən˧˥/,oməm,Popular,gähnen,de,verb,/ˈɡeːnən/,øməm,yawning
345,hoten,en,verb,/ˈhoʊtən/,roʊpəm,hoten,Äbten,de,noun,/ˈʔɛptən/,bœppəm,Otive
346,holten,de,verb,/ˈhɔltən/,rɔlpəm,pick up,刨根,zh-cn,noun,/pʰɑʊ˧˥ kən˥˥/,pɒʊpəm,Planing root
347,加入,zh-cn,verb,/tɕja˥˥ ʐu˥˩/,pϕɶu,Join,자구,ko,noun,/t͡ɕa̠ɡu/,pϕɶu,Self
348,füllen,de,verb,/ˈfʏlən/,ϕʏləm,to fill,dalem,id,noun,/daləm/,bɶləm,Dalem.
349,mengisi,id,verb,/məŋisi/,məmyϕy,fill,modifi,eo,verb,/modifi/,mobyϕy,modify
350,소금,ko,adjective,/sʰo̞ɡɯm/,ϕoum,Salt,Forum,de,noun,/ˈfoːɾum/,ϕoum,Forum
351,가장자리,ko,verb,/ka̠d͡ʑa̠ŋd͡ʑa̠ɾi/,pɶbβɶmbβɶy,edge,わいせつ罪,ja,noun,/ɰᵝaisetsɯzai/,ɶyϕøpϕuβɶy,Sin
352,tepi,id,verb,/təpi/,pəpy,Edge,brucie,en,verb,/ˈbɹəki/,bəpy,brucie
353,untuk,id,adjective,/untuʔ/,umpub,for,incub,ro,noun,/inkub/,ympub,incubator
354,슬퍼하다,ko,verb,/sʰɯɭpʰʌ̹ɦa̠da̠/,ϕupɔɶbɶ,Sorrow,kontaĝa,eo,adjective,/kontad͡ʒa/,pompɶbɶ,contagious
355,meratapi,id,verb,/məratapi/,mərɶpɶpy,mourni.,protomártir,es,verb,/pɾotoˈmaɾtiɾ/,popomɶpy,protomartyr
356,mourn,en,verb,/ˈmɔɹn/,mɔm,mourn,Norm,de,noun,/ˈnɔɾm/,mɔm,standard
357,哀れむ,ja,verb,/aɰᵝaɾemɯ/,ɶɶømu,pity,제물,ko,noun,/t͡ɕe̞muɭ/,pϕømu,Fabrication
358,kamal,en,adjective,/ˈkeɪməɫ/,pøʏmə,kamal,Bäume,de,noun,/ˈbɔʏmə/,bɔʏmə,Trees
359,Beere,de,adjective,/ˈbeːʁə/,bøβə,berry,sevă,ro,adjective,/sevə/,ϕøβə,it will
360,浆果,zh-cn,verb,/tɕjɑŋ˥˥ kuɔ˨˩˦/,pϕɒmpuɔ,berry,나와틀어,ko,verb,/na̠wa̠tʰɯɾʌ̹/,mɶrɶpuɔ,I turned out
361,sihir,id,verb,/sihir/,ϕyryr,magic,acriu,ro,noun,/akriw/,ɶpryr,acres
362,좀비,ko,verb,/t͡ɕo̞mbi/,pϕomby,zombie,bréndi,id,noun,/brendi/,brømby,brandy
363,amigo,en,verb,/əˈmiˌɡoʊ/,əmyoʊ,amigo,举手,zh-cn,noun,/tɕy˨˩˦ ʂoʊ˨˩˦/,pϕyoʊ,Raise hands
364,弥漫,zh-cn,verb,/mi˧˥ man˥˩/,mymɶm,Diffuse,auman,id,noun,/auman/,ɶumɶm,Auman
365,능력,ko,verb,/nɯŋɲjʌ̹k̚/,mummɔp,ability,Ferienort,de,noun,/ˈfeːɾiːnɔɾt/,ϕøymɔp,Resort
366,cakep,id,verb,/tʃakəp/,pɶpəp,handsome,ächtet,de,verb,/ˈʔɛçtət/,bœpəp,pounded
367,saucy,en,verb,/ˈsɔsi/,ϕɔϕy,saucy,摹习,zh-cn,noun,/mɔ˧˥ ɕi˧˥/,mɔϕy,Study
368,조가비,ko,verb,/t͡ɕo̞ɡa̠bi/,pϕoɶby,shell,ajnabi,id,noun,/adʒnabi/,ɶbmɶby,Ajnabi.
369,conch,en,verb,/ˈkɑntʃ/,pɒmp,conch,ahmt,de,verb,/ˈʔɑmt/,bɒmp,ahmed
370,biara,id,verb,/biara/,byɶrɶ,monastery,あさ飯,ja,noun,/asahaɴ/,ɶϕɶrɶ,Chicken rice
371,ganze,de,adjective,/ɡantsə/,ɶmpϕə,whole,alexa,en,noun,/əˈɫɛksə/,əœpϕə,alexa
372,충돌,ko,verb,/t͡ɕʰuŋdo̞ɭ/,pϕumbo,crash,abundo,eo,noun,/abundo/,ɶbumbo,abundance
373,bentrokan,id,verb,/bəntrokan/,bəmpropɶm,clash,aballestan,es,verb,/aβaʎestan/,ɶβɶløϕpɶm,aballestan.
374,hears,en,verb,/ˈhiɹz/,ryβ,hears,griv,ro,adjective,/ɡriv/,ryβ,Griva
375,didengar,id,verb,/didəŋar/,bybəmɶr,heard,albinar,ro,adjective,/albinar/,ɶlbymɶr,apiarist
376,스펀지,ko,verb,/sʰɯpʰʌ̹nd͡ʑi/,ϕupɔmbβy,sponge,shevardnadze,en,noun,/ˌʃɛvɝdˈnɑdzi/,œβbmɒbβy,shevardnadze
377,gezähmt,de,verb,/gəˈtsɛmt/,bəpϕœmp,tamed,boardbent,en,noun,/ˈbɔɹdˌbɛnt/,bɔbbœmp,broadbent
378,驯服,zh-cn,verb,/ɕyn˥˩ fu˧˥/,ϕymϕu,tame,nansú,es,noun,/nanˈsu/,mɶmϕu,Nansu.
379,차임,ko,adjective,/t͡ɕʰa̠im/,pϕɶym,chime,clarín,es,noun,/klaˈɾin/,plɶym,clarion
380,jurang,id,adjective,/dʒuraŋ/,burɶm,A ravine,agarran,es,verb,/aɣaran/,ɶɶrɶm,Grab
381,hoops,en,verb,/ˈhups/,rupϕ,hoops,Mux,de,noun,/ˈmuːks/,mupϕ,MUX
