,word,collocation_id,collocation_word,collocation_relation
644,blue,3096462,blue pantaloon,N:mod:A
645,blue,3096461,blue space,N:mod:A
646,blue,3096464,blue rock,V:subj:N
647,blue,3096463,to range from blue,V:prep:N
648,blue,3096465,blue bus,N:nn:N
649,blue,3096472,winsor blue,N:nn:N
650,blue,3096471,blue bar,N:mod:A
651,blue,3096470,blue balloon,N:mod:A
652,blue,3096469,blue dragonfly,N:mod:A
653,blue,3096468,blue begin,V:subj:N
654,blue,3096467,blue straggler,N:mod:A
655,blue,3096466,blue facing,N:mod:A
656,blue,3096473,to change color from blue,V:obj+prep:N
657,blue,3096476,blue dress uniform,N:mod:A
658,blue,3096475,blue bandanna,N:mod:A
659,blue,3096474,hue of blue,N:prep:N
660,blue,3096481,blue look,V:subj:N
661,blue,3096480,blue cross,V:subj:N
662,blue,3096479,blue pacific,N:mod:A
663,blue,3096478,blue mare,N:mod:A
664,blue,3096477,blue fan,N:nn:N
665,blue,3096486,blue tassel,N:mod:A
666,blue,3096485,blue tradition,N:nn:N
667,blue,3096484,blue square,N:mod:A
668,blue,3096483,arch of blue,N:prep:N
669,blue,3096482,gleam of blue,N:prep:N
670,blue,3096488,blue cover,V:subj:N
671,blue,3096487,luminous blue,N:mod:A
672,blue,3096493,blue bunting,N:mod:A
673,blue,3096492,blue letter,N:mod:A
674,blue,3096491,to refer to as blue,V:prep:N
675,blue,3096490,blue outline,N:mod:A
676,blue,3096489,to wear suit of blue,V:obj+prep:N
677,blue,3096496,blue shouter,N:nn:N
678,blue,3096495,blue slate,N:mod:A
679,blue,3096494,young lady in blue,N:prep:N
680,blue,3096497,to decorate in blue,V:prep:N
681,blue,3096500,blue as the color,N:prep:N
682,blue,3096499,blue limestone,N:mod:A
683,blue,3096498,blue grow,V:subj:N
684,blue,3096502,blue darkness,N:mod:A
685,blue,3096501,to wear uniform of blue,V:obj+prep:N
686,blue,3096508,blue wolf,N:nn:N
687,blue,3096507,band blue,N:nn:N
688,blue,3096506,blue with star,N:prep:N
689,blue,3096505,blue yarn,N:mod:A
690,blue,3096504,blue abyss,N:mod:A
691,blue,3096503,blue label,N:nn:N
692,blue,3096512,mantle of blue,N:prep:N
693,blue,3096511,blue buddy guy,N:nn:N
694,blue,3096510,blue bridge,N:nn:N
695,blue,3096509,to mingle with blue,V:prep:N
696,blue,3096514,to feature blue,V:obj:N
697,blue,3096513,blue berry,N:mod:A
698,blue,3096521,garter blue,N:nn:N
699,blue,3096520,een blue,N:nn:N
700,blue,3096519,striped blue,N:mod:A
701,blue,3096518,to appear in blue,V:prep:N
702,blue,3096517,blue card,N:nn:N
703,blue,3096516,mazarine blue,N:nn:N
704,blue,3096515,stack of blue,N:prep:N
705,blue,3096524,livery of blue,N:prep:N
706,blue,3096523,more blue,N:mod:A
707,blue,3096522,aniline blue,N:nn:N
708,blue,3096532,blue flash,N:mod:A
709,blue,3096531,nocturne in blue,N:prep:N
710,blue,3096530,to line with blue,V:prep:N
711,blue,3096529,toluidine blue,N:nn:N
712,blue,3096528,to fade into blue,V:prep:N
713,blue,3096527,blue spark,N:mod:A
714,blue,3096526,blue denote,V:subj:N
715,blue,3096525,blue scholar,N:nn:N
716,blue,3096534,to gain blue,V:obj:N
717,blue,3096533,to grow blue,V:obj:N
718,blue,3096537,blue eliminate,V:subj:N
719,blue,3096536,blue to violet,N:prep:N
720,blue,3096535,to vary from blue,V:prep:N
721,blue,3096540,to show in blue,V:prep:N
722,blue,3096539,vice of the blue,N:prep:N
723,blue,3096538,blue foolscap,N:mod:A
724,blue,3096541,blue leather,N:mod:A
725,blue,3096542,blue dog,N:nn:N
726,blue,3096543,blue beat,V:subj:N
727,blue,3096547,miami blue,N:nn:N
728,blue,3096546,machinima blue,N:nn:N
729,blue,3096545,forget-me-not blue,N:nn:N
730,blue,3096544,blue danube,N:mod:A
731,blue,3096550,blue wavelength,N:mod:A
732,blue,3096549,old blue,N:nn:N
733,blue,3096548,blue falcon,N:mod:A
734,blue,3096556,robin blue,N:nn:N
735,blue,3096555,to know as blue,V:prep:N
736,blue,3096554,blue box,N:nn:N
737,blue,3096553,boundless blue,N:mod:A
738,blue,3096552,serene blue,N:mod:A
739,blue,3096551,blue harebell,N:mod:A
740,blue,3096558,blue barrel,N:mod:A
741,blue,3096557,blue cord,N:mod:A
742,blue,3096563,blue legend,N:nn:N
743,blue,3096562,blue chalk,N:mod:A
744,blue,3096561,development of the blue,N:prep:N
745,blue,3096560,blue taffeta,N:mod:A
746,blue,3096559,rift of blue,N:prep:N
747,blue,3096565,piedmont blue,N:nn:N
748,blue,3096564,blue liquid,N:mod:A
749,blue,3096568,two-tone blue,N:mod:A
750,blue,3096567,blue blaze,N:nn:N
751,blue,3096566,to paint with blue,V:prep:N
752,blue,3096575,slaty blue,N:mod:A
753,blue,3096574,cure for the blue,N:prep:N
754,blue,3096573,velvety blue,N:mod:A
755,blue,3096572,blue like the sky,N:prep:N
756,blue,3096571,blue john lee hooker,N:nn:N
757,blue,3096570,mass of blue,N:prep:N
758,blue,3096569,blue frit,N:mod:A
759,blue,3096583,blue grosbeak,N:mod:A
760,blue,3096582,blue globe,N:mod:A
761,blue,3096581,blue chiffon,N:mod:A
762,blue,3096580,to adopt blue,V:obj:N
763,blue,3096579,blue as blue,N:prep:N
764,blue,3096578,blue parasol,N:mod:A
765,blue,3096577,blue bell,N:mod:A
766,blue,3096576,glow blue,N:nn:N
767,blue,3096587,classic blue,N:mod:A
768,blue,3096586,blue tarp,N:mod:A
769,blue,3096585,blue tiger,N:mod:A
770,blue,3096584,blue cravat,N:mod:A
771,blue,3096588,blue gauze,N:mod:A
772,blue,3096592,blue mud,N:mod:A
773,blue,3096591,blue ceiling,N:mod:A
774,blue,3096590,blue dog,N:mod:A
775,blue,3096589,blue spruce,N:mod:A
776,blue,3096596,color to blue,N:prep:N
777,blue,3096595,blue jewel,N:mod:A
778,blue,3096594,blue play,V:subj:N
779,blue,3096593,blue to blue,N:prep:N
780,blue,3096600,blue saltire,N:mod:A
781,blue,3096599,blue beach,N:nn:N
782,blue,3096598,blue da ba dee,N:mod:A
783,blue,3096597,blue muddy waters,N:nn:N
784,blue,3096604,brilliantly blue,A:mod:A
785,blue,3096603,blue stuff,N:mod:A
786,blue,3096602,curtain of blue,N:prep:N
787,blue,3096601,blue mussel,N:mod:A
788,blue,3096609,white on blue,N:prep:N
789,blue,3096608,woman in blue,N:prep:N
790,blue,3096607,glimpse of blue,N:prep:N
791,blue,3096606,coomassie blue,N:nn:N
792,blue,3096605,white with blue,N:prep:N
793,blue,3096614,blue jumpsuit,N:mod:A
794,blue,3096613,grey to blue,N:prep:N
795,blue,3096612,to reflect blue,V:obj:N
796,blue,3096611,blue fairy,N:mod:A
797,blue,3096610,to outline against blue,V:prep:N
798,blue,3096617,blue buffalo,N:nn:N
799,blue,3096616,blue organdie,N:mod:A
800,blue,3096615,mountain blue,N:nn:N
801,blue,3096627,blue screen,N:nn:N
802,blue,3096626,rhapsody blue,N:nn:N
803,blue,3096625,blue shawl,N:mod:A
804,blue,3096624,all blue,A:mod:A
805,blue,3096623,to turn to blue,V:obj:N
806,blue,3096622,blue cashmere,N:mod:A
807,blue,3096621,glorious blue,N:mod:A
808,blue,3096620,gentleman in blue,N:prep:N
809,blue,3096619,to colour of blue,V:prep:N
810,blue,3096618,blue coverlet,N:mod:A
811,blue,3096638,blue sound,N:nn:N
812,blue,3096637,to outline in blue,V:prep:N
813,blue,3096636,blue lighting,N:mod:A
814,blue,3096635,pink to blue,N:prep:N
815,blue,3096634,old blue,N:mod:A
816,blue,3096633,blue check,V:subj:N
817,blue,3096632,to release blue,V:obj:N
818,blue,3096631,blue figure,N:mod:A
819,blue,3096630,blue group,N:nn:N
820,blue,3096629,green blue,N:mod:A
821,blue,3096628,blue campanula,N:mod:A
822,blue,3096644,blue glare,N:mod:A
823,blue,3096643,forty shades of blue,N:prep:N
824,blue,3096642,face blue,N:nn:N
825,blue,3096641,blue with red,N:prep:N
826,blue,3096640,blue knit,V:subj:N
827,blue,3096639,blue supercomputer,N:mod:A
828,blue,3096648,blue greats,N:nn:N
829,blue,3096647,word for blue,N:prep:N
830,blue,3096646,far blue,A:mod:A
831,blue,3096645,mantle blue,N:nn:N
832,blue,3096652,exquisite blue,N:mod:A
833,blue,3096651,blue on the background,N:prep:N
834,blue,3096650,blue dish,N:mod:A
835,blue,3096649,blue lupine,N:mod:A
836,blue,3096654,speck in the blue,N:prep:N
837,blue,3096653,to blue eye,V:obj:N
838,blue,3096657,blue gem,N:mod:A
839,blue,3096656,to listen to blue,V:prep:N
840,blue,3096655,blue led,N:mod:A
841,blue,3096665,blue of the ocean,N:prep:N
842,blue,3096664,blue vest,N:mod:A
843,blue,3096663,blue angelfish,N:mod:A
844,blue,3096662,veil of blue,N:prep:N
845,blue,3096661,blue radiance,N:mod:A
846,blue,3096660,blue hydrangea,N:mod:A
847,blue,3096659,to replace blue,V:obj:N
848,blue,3096658,glowing blue,N:mod:A
849,blue,3096671,texas blue,N:nn:N
850,blue,3096670,blue teapot,N:mod:A
851,blue,3096669,speck of blue,N:prep:N
852,blue,3096668,acoustic blue,N:mod:A
853,blue,3096667,blue of the eye,N:prep:N
854,blue,3096666,blue dress-coat,N:mod:A
855,blue,3096673,mix of blue,N:prep:N
856,blue,3096672,to bear blue,V:obj:N
857,blue,3096680,to reflect blue of sky,V:obj+prep:N
858,blue,3096679,blue silk stocking,N:mod:A
859,blue,3096678,blue component,N:mod:A
860,blue,3096677,blue bandana,N:mod:A
861,blue,3096676,sparkling blue,N:mod:A
862,blue,3096675,red hot blue,N:nn:N
863,blue,3096674,blue crush,N:nn:N
864,blue,3096682,black to blue,N:prep:N
865,blue,3096681,bonnet of blue,N:prep:N
866,blue,3096691,blue to rock,N:prep:N
867,blue,3096690,sugar blue,N:nn:N
868,blue,3096689,to change colour from blue,V:obj+prep:N
869,blue,3096688,blue waterlily,N:mod:A
870,blue,3096687,blue capote,N:mod:A
871,blue,3096686,blue colour scheme,N:mod:A
872,blue,3096685,to mix blue,V:obj:N
873,blue,3096684,blue chart,N:nn:N
874,blue,3096683,to upholster in blue,V:prep:N
875,blue,3096697,underglaze blue,N:mod:A
876,blue,3096696,blue waist,N:mod:A
877,blue,3096695,to like blue,V:obj:N
878,blue,3096694,blue venue,N:nn:N
879,blue,3096693,unclouded blue,N:mod:A
880,blue,3096692,carolina blue,N:nn:N
881,blue,3096700,infinite blue,N:mod:A
882,blue,3096699,blue titmouse,N:mod:A
883,blue,3096698,blue granite,N:mod:A
884,blue,3096706,blue circle,V:subj:N
885,blue,3096705,shirt with blue,N:prep:N
886,blue,3096704,sash of blue,N:prep:N
887,blue,3096703,to wear dress of blue,V:obj+prep:N
888,blue,3096702,blue mitten,N:mod:A
889,blue,3096701,to dress he in blue,V:obj+prep:N
890,blue,3096709,style of blue,N:prep:N
891,blue,3096708,heaven blue,N:nn:N
892,blue,3096707,blue raincoat,N:mod:A
893,blue,3096713,mostly blue,A:mod:A
894,blue,3096712,to colour blue,V:obj:N
895,blue,3096711,blue lion,N:mod:A
896,blue,3096710,blue upperparts,N:mod:A
897,blue,3096721,blue deep,N:mod:A
898,blue,3096720,blue glow,V:subj:N
899,blue,3096719,fathomless blue,N:mod:A
900,blue,3096718,blue project,N:nn:N
901,blue,3096717,rail blue,N:nn:N
902,blue,3096716,blue swallow-tailed coat,N:mod:A
903,blue,3096715,blue baby,N:nn:N
904,blue,3096714,blue fire,V:subj:N
905,blue,3096728,blue to flower,N:prep:N
906,blue,3096727,piece of blue,N:prep:N
907,blue,3096726,blue gene,N:nn:N
908,blue,3096725,blue of sea,N:prep:N
909,blue,3096724,black blue,N:mod:A
910,blue,3096723,blue lobelia,N:mod:A
911,blue,3096722,cloud in the blue,N:prep:N
912,blue,3096738,tangled up in blue,N:prep:N
913,blue,3096737,soldier blue,N:nn:N
914,blue,3096736,symphony in blue,N:prep:N
915,blue,3096735,blue fur,N:mod:A
916,blue,3096734,blue column,N:mod:A
917,blue,3096733,blue pebble,N:mod:A
918,blue,3096732,fusion of blue,N:prep:N
919,blue,3096731,to silhouette against blue,V:prep:N
920,blue,3096730,blue metal,N:mod:A
921,blue,3096729,blue redeco,N:mod:A
922,blue,3096744,blue merino,N:mod:A
923,blue,3096743,blue cow,N:nn:N
924,blue,3096742,to deepen blue,V:obj:N
925,blue,3096741,deeply blue,A:mod:A
926,blue,3096740,blue filter,N:mod:A
927,blue,3096739,bonnet blue,N:nn:N
928,blue,3096749,heaven of blue,N:prep:N
929,blue,3096748,blue monkey,N:mod:A
930,blue,3096747,blue raspberry,N:mod:A
931,blue,3096746,jet blue,N:nn:N
932,blue,3096745,blue trade,V:subj:N
933,blue,3096753,blue record,N:nn:N
934,blue,3096752,blue planet,N:mod:A
935,blue,3096751,to have fit of blue,V:obj+prep:N
936,blue,3096750,blue tour,N:nn:N
937,blue,3096759,gentian blue,N:nn:N
938,blue,3096758,blue seem,V:subj:N
939,blue,3096757,blue surface,N:mod:A
940,blue,3096756,usually blue,A:mod:A
941,blue,3096755,blue with white,N:prep:N
942,blue,3096754,blue root,N:nn:N
943,blue,3096765,blue atmosphere,N:mod:A
944,blue,3096764,blue guernsey,N:mod:A
945,blue,3096763,blue wallpaper,N:mod:A
946,blue,3096762,blue guitar shorty,N:nn:N
947,blue,3096761,blue neon,N:mod:A
948,blue,3096760,water blue,N:nn:N
949,blue,3096771,blue flower,N:nn:N
950,blue,3096770,blue bulb,N:mod:A
951,blue,3096769,whitish blue,N:mod:A
952,blue,3096768,blue hen,N:mod:A
953,blue,3096767,blue as turquoise,N:prep:N
954,blue,3096766,blue wave,N:nn:N
955,blue,3096776,blue sheet,N:mod:A
956,blue,3096775,blue rim,N:mod:A
957,blue,3096774,litmus paper blue,N:nn:N
958,blue,3096773,colour to blue,N:prep:N
959,blue,3096772,beautifully blue,A:mod:A
960,blue,3096781,best blue,A:mod:A
961,blue,3096780,blue parrot,N:mod:A
962,blue,3096779,blue saxophonist,N:nn:N
963,blue,3096778,dance about the blue,N:prep:N
964,blue,3096777,to wave blue,V:obj:N
965,blue,3096793,blue giant,N:mod:A
966,blue,3096792,blue black,N:mod:A
967,blue,3096791,to stand out against blue,V:prep:N
968,blue,3096790,watery blue,N:mod:A
969,blue,3096789,blue blob,N:mod:A
970,blue,3096788,blue as cornflower,N:prep:N
971,blue,3096787,blue singer-songwriter,N:nn:N
972,blue,3096786,blue grey,N:mod:A
973,blue,3096785,very blue,N:mod:A
974,blue,3096784,canopy of blue,N:prep:N
975,blue,3096783,blue twilight,N:mod:A
976,blue,3096782,one of the blue,N:prep:N
977,blue,3096803,to fleck blue,V:obj:N
978,blue,3096802,blue petal,N:mod:A
979,blue,3096801,blue rock pigeon,N:mod:A
980,blue,3096800,speck against the blue,N:prep:N
981,blue,3096799,blue lamp,N:mod:A
982,blue,3096798,contrast with the blue,N:prep:N
983,blue,3096797,blue lias,N:mod:A
984,blue,3096796,blue gleam,V:subj:N
985,blue,3096795,mission blue,N:nn:N
986,blue,3096794,blue mass,N:mod:A
987,blue,3096805,blue coloring,N:mod:A
988,blue,3096804,darkly blue,A:mod:A
989,blue,3096811,blue een,N:mod:A
990,blue,3096810,blue bus,N:mod:A
991,blue,3096809,blue jam,N:nn:N
992,blue,3096808,blue jar,N:mod:A
993,blue,3096807,blue chintz,N:mod:A
994,blue,3096806,trypan blue,N:nn:N
995,blue,3096817,blue lose,V:subj:N
996,blue,3096816,french blue,N:nn:N
997,blue,3096815,blue water,N:nn:N
998,blue,3096814,milky blue,N:mod:A
999,blue,3096813,rather blue,A:mod:A
1000,blue,3096812,ice blue,N:nn:N
1001,blue,3096819,blue plastic,N:mod:A
1002,blue,3096818,blue canton,N:mod:A
1003,blue,3096822,blue on white,N:prep:N
1004,blue,3096821,blue greatcoat,N:mod:A
1005,blue,3096820,blue hole,N:mod:A
1006,blue,3096827,blue sign,V:subj:N
1007,blue,3096826,blue sticker,N:mod:A
1008,blue,3096825,blue sedan,N:mod:A
1009,blue,3096824,to sweep blue,V:obj:N
1010,blue,3096823,blue arch,V:subj:N
1011,blue,3096832,blue dot,V:subj:N
1012,blue,3096831,to turn from blue,V:prep:N
1013,blue,3096830,blue as heaven,N:prep:N
1014,blue,3096829,air force blue,N:nn:N
1015,blue,3096828,blue as colour,N:prep:N
1016,blue,3096842,blue in chicago,N:prep:N
1017,blue,3096841,wing of blue,N:prep:N
1018,blue,3096840,lake of blue,N:prep:N
1019,blue,3096839,series blue,N:nn:N
1020,blue,3096838,blue shimmer,V:subj:N
1021,blue,3096837,long blue,N:mod:A
1022,blue,3096836,blue colouration,N:mod:A
1023,blue,3096835,purple blue,N:mod:A
1024,blue,3096834,blue lining,N:mod:A
1025,blue,3096833,blue blood,N:mod:A
1026,blue,3096848,goal for the blue,N:prep:N
1027,blue,3096847,blue whiting,N:mod:A
1028,blue,3096846,blue outfit,N:mod:A
1029,blue,3096845,rough guide to the blue,N:prep:N
1030,blue,3096844,blue wear,V:subj:N
1031,blue,3096843,blue stream,V:subj:N
1032,blue,3096859,nile blue,N:nn:N
1033,blue,3096858,startlingly blue,A:mod:A
1034,blue,3096857,to match blue,V:obj:N
1035,blue,3096856,teal blue,N:nn:N
1036,blue,3096855,stain blue,N:nn:N
1037,blue,3096854,blue tee,N:mod:A
1038,blue,3096853,to gloss with blue,V:prep:N
1039,blue,3096852,blue mold,N:mod:A
1040,blue,3096851,blue skip james,N:nn:N
1041,blue,3096850,blue dave van ronk,N:nn:N
1042,blue,3096849,egg blue,N:nn:N
1043,blue,3096863,milk-jug with blue,N:prep:N
1044,blue,3096862,blue in mississippi,N:prep:N
1045,blue,3096861,blue highway,N:nn:N
1046,blue,3096860,liquid blue,N:mod:A
1047,blue,3096873,lustrous blue,N:mod:A
1048,blue,3096872,to lave milk-jug with blue,V:obj+prep:N
1049,blue,3096871,blue romper,N:mod:A
1050,blue,3096870,blue swallowtail,N:mod:A
1051,blue,3096869,to stain with blue,V:prep:N
1052,blue,3096868,blue jet,N:mod:A
1053,blue,3096867,look blue,N:nn:N
1054,blue,3096866,blue turquoise,N:mod:A
1055,blue,3096865,blue helmet,N:nn:N
1056,blue,3096864,blue flutter,V:subj:N
1057,blue,3096879,coloured blue,N:mod:A
1058,blue,3096878,blue slate roof,N:mod:A
1059,blue,3096877,hint of blue,N:prep:N
1060,blue,3096876,black-throated blue,N:mod:A
1061,blue,3096875,to sail across blue,V:prep:N
1062,blue,3096874,blue sphere,N:mod:A
1063,blue,3096886,glimpse of the blue,N:prep:N
1064,blue,3096885,faintly blue,A:mod:A
1065,blue,3096884,to darken blue,V:obj:N
1066,blue,3096883,blue bathrobe,N:mod:A
1067,blue,3096882,thread of blue,N:prep:N
1068,blue,3096881,wearer of the blue,N:prep:N
1069,blue,3096880,to have eye of blue,V:obj+prep:N
1070,blue,3096895,blue pennant,N:mod:A
1071,blue,3096894,costume of blue,N:prep:N
1072,blue,3096893,to score goal for blue,V:obj+prep:N
1073,blue,3096892,to vary shade of blue,V:obj+prep:N
1074,blue,3096891,blue pool,N:mod:A
1075,blue,3096890,blue to green,N:prep:N
1076,blue,3096889,blue pyjamas,N:mod:A
1077,blue,3096888,ribbon blue,N:nn:N
1078,blue,3096887,yale of the blue,N:prep:N
1079,blue,3096907,blue cone,N:mod:A
1080,blue,3096906,blue trimming,N:mod:A
1081,blue,3096905,vividly blue,A:mod:A
1082,blue,3096904,blue defeat,V:subj:N
1083,blue,3096903,blue replace,V:subj:N
1084,blue,3096902,blue discoloration,N:mod:A
1085,blue,3096901,to enamel in blue,V:prep:N
1086,blue,3096900,jacket of blue,N:prep:N
1087,blue,3096899,molybdenum blue,N:nn:N
1088,blue,3096898,blue bowl,V:subj:N
1089,blue,3096897,blue with the border,N:prep:N
1090,blue,3096896,blue sweatshirt,N:mod:A
1091,Invincible,48909,invincible repugnance,N:mod:A
1092,Invincible,48910,almost invincible,A:mod:A
1093,Invincible,48911,invincible courage,N:mod:A
1094,Invincible,48912,invincible determination,N:mod:A
1095,Invincible,48913,invincible warrior,N:mod:A
1096,Invincible,48914,invincible ignorance,N:mod:A
1097,Invincible,48915,seemingly invincible,A:mod:A
1098,Invincible,48916,invincible power,N:mod:A
1099,Invincible,48917,nearly invincible,A:mod:A
1100,Invincible,48918,invincible army,N:mod:A
1101,Invincible,48919,invincible obstacle,N:mod:A
1102,Invincible,48920,invincible spirit,N:mod:A
1103,Invincible,48921,hitherto invincible,A:mod:A
1104,Invincible,48922,invincible s,N:mod:A
1105,Invincible,48923,invincible hero,N:mod:A
1106,Invincible,48924,invincible obstinacy,N:mod:A
1107,Invincible,48925,virtually invincible,A:mod:A
1108,Invincible,48926,so invincible,A:mod:A
1109,Invincible,48927,invincible class,N:mod:A
1110,Invincible,48928,invincible force,N:mod:A
1111,Invincible,48929,most invincible,A:mod:A
1112,Invincible,48930,temporarily invincible,A:mod:A
1113,Invincible,48931,invincible resolution,N:mod:A
1114,Invincible,48932,invincible legion,N:mod:A
1115,Invincible,48933,invincible energy,N:mod:A
1116,Invincible,48934,invincible open fire,V:subj:N
1117,Invincible,48935,invincible dislike,N:mod:A
1118,Invincible,48937,invincible carrier,N:mod:A
1119,Invincible,48936,invincible arm,N:mod:A
1120,Invincible,48938,image comics invincible,N:nn:N
1121,Invincible,48940,invincible prejudice,N:mod:A
1122,Invincible,48939,invincible enemy,N:mod:A
1123,Invincible,48941,invincible sword,N:mod:A
1124,Invincible,48942,apparently invincible,A:mod:A
1125,Invincible,48943,well-nigh invincible,A:mod:A
1126,Invincible,48944,invincible necessity,N:mod:A
1127,Invincible,48945,invincible drona,N:mod:A
1128,Invincible,48946,invincible intercept,V:subj:N
1129,Invincible,48947,invincible strength,N:mod:A
1130,Invincible,48949,invincible patience,N:mod:A
1131,Invincible,48948,invincible faith,N:mod:A
1132,Invincible,48950,invincible weapon,N:mod:A
1133,Invincible,48951,invincible aversion,N:mod:A
1134,Invincible,48952,invincible antipathy,N:mod:A
1135,Invincible,48954,invincible valor,N:mod:A
1136,Invincible,48953,album invincible,N:nn:N
1137,Invincible,48955,invincible constancy,N:mod:A
1138,Invincible,48956,invincible hatred,N:mod:A
1139,Invincible,48957,invincible attraction,N:mod:A
1140,Invincible,48958,invincible objection,N:mod:A
1141,Invincible,48960,movie invincible,N:nn:N
1142,Invincible,48959,invincible perseverance,N:mod:A
1143,Invincible,48961,practically invincible,A:mod:A
1144,Floral,997062,floral design,N:mod:A
1145,Floral,997063,floral emblem,N:mod:A
1146,Floral,997064,floral decoration,N:mod:A
1147,Floral,997065,floral motif,N:mod:A
1148,Floral,997066,floral pattern,N:mod:A
1149,Floral,997067,floral tribute,N:mod:A
1150,Floral,997068,floral arrangement,N:mod:A
1151,Floral,997069,floral offering,N:mod:A
1152,Floral,997070,floral display,N:mod:A
1153,Floral,997071,floral wreath,N:mod:A
1154,Floral,997072,floral ornament,N:mod:A
1155,Floral,997073,floral aroma,N:mod:A
1156,Floral,997074,floral organ,N:mod:A
1157,Floral,997075,floral bract,N:mod:A
1158,Floral,997076,floral fragrance,N:mod:A
1159,Floral,997077,floral garland,N:mod:A
