,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count
95,102,155,680,시시,ko,adjective,/ɕʰiɕʰi/,yy,City City,344:576:819,89:142:153:374:549:570:1384,688:691:874:935:1235:1271:1369:1454:1482:1491:1502:1503:1514:1530:1539:1611:1613,3,7,17
96,104,160,695,바다,ko,adjective,/pa̠da̠/,ɶɶ,Sea,136:376:394:508:553:574:577:821,140:194:259:302:443:520:533:546:567:866:1393:1473,625:648:667:695:706:873:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1616,8,12,23
97,105,162,701,대답하다,ko,verb,/tɛ̝da̠pʰa̠da̠/,œɶɶɶ,Answer,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
98,106,163,702,plead,en,verb,/ˈpɫid/,yb,plead,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
99,107,164,706,lihat,id,verb,/lihat/,yɶb,see,177:542:588:824,38:755:1376,757:779:827:914:1113:1176:1202:1388:1451:1513,4,3,10
100,109,169,719,masalah,id,verb,/masalah/,ɶɶɶ,problem,5:11:15:91:97:116:131:157:162:165:187:203:252:274:299:316:318:362:444:799:861:901:976:1067:1179:1304:1318:1389:1500:1586,30:51:77:112:149:223:300:353:414:636:1008:1046:1591,645:653:697:721:727:730:769:822:825:840:845:862:881:898:919:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1256:1281:1296:1412:1536,30,13,32
101,110,170,727,haus,id,adjective,/haus/,ɶub,thirsty,424:826:897:1280:1463,818:1036:1146,767:930:948:953:972:1155:1273:1358:1446:1620,5,3,10
102,111,173,745,重大,ja,adjective,/dʑɯɯdai/,buuɶy,Serious,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:107:797:1172,770:809:835:883:943:1182:1200:1226:1269:1276:1295:1320:1402:1486:1510:1606:1619,13,4,17
103,112,175,748,곱하다,ko,verb,/ko̞pʰa̠da̠/,oɶɶ,multiply,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
104,113,176,749,이야기,ko,verb,/ija̠ɡi/,yɶy,story,190:310:352:400:501:1041:1233:1484:1532,3:50:67:364:375:425:432:473:531:719:752:977:1228:1380,614:620:669:678:711:768:787:831:920:933:974:1034:1091:1114:1196:1207:1251:1290:1322:1351:1374:1396:1414:1442:1445:1488:1531:1540:1577:1583:1627,9,14,31
105,115,179,761,부족하다,ko,verb,/pud͡ʑo̞kʰa̠da̠/,uboɶɶ,Lack,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
106,116,182,771,tuja,eo,adjective,/tuia/,uyɶ,immediate,24:75:117:219:326:355:402:459:564:905:1218:1391:1395,137:159:386:592:891:1162:1625,689:708:739:834:867:961:991:998:1000:1050:1086:1104:1165:1220:1265:1329:1399:1471:1558,13,7,19
107,117,183,772,mubazir,id,adjective,/mubazir/,uɶy,wasteful,315:828:1048:1299:1381:1472,102:151:281:421:516:797:1172:1262,601:668:680:770:807:809:835:943:1137:1182:1200:1226:1269:1279:1295:1310:1320:1486:1510:1619,6,8,20
108,118,185,786,memulai,id,verb,/məmulai/,əuɶy,start,315:828:1048:1299:1381:1472,102:151:281:421:516:797:1172:1262,601:668:680:770:807:809:835:943:1137:1182:1200:1226:1269:1279:1295:1310:1320:1486:1510:1619,6,8,20
109,119,186,790,hijau,id,adjective,/hidʒau/,yɶu,green,10:35:72:82:144:209:275:411:465:477:518:529:587:1074:1210,70:201:476:536:1268:1410,600:605:606:612:637:704:726:751:791:794:804:836:875:921:966:980:987:1035:1040:1049:1088:1096:1173:1229:1237:1305:1327:1334:1441:1493:1542:1553:1621,15,6,33
110,120,187,795,卑しい,ja,adjective,/ijaɕii/,yɶyy,Vice,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,854:1169:1243:1319:1571,735:740:748:777:837:894:906:941:969:973:981:1032:1070:1102:1117:1124:1201:1206:1239:1264:1407:1438,18,5,22
111,121,190,809,ramai,id,adjective,/ramai/,ɶɶy,crowded,498:566:761:864:922:996:1014:1016:1031:1184,17:34:134:139:236:242:323:345:350:390:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1145:1148:1153:1161:1177:1190:1247:1261:1292:1350:1416:1459:1469:1515:1521:1547:1566,10,13,36
112,122,191,813,달하다,ko,adjective,/ta̠ɾɦa̠da̠/,ɶɶɶ,accomplish,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
113,123,192,822,menyajikan,id,adjective,/məɲadʒikan/,əɶyɶm,Presenting,995:1188:1284:1307:1315:1448:1464:1479,731:1241:1313:1326,842:1044:1378:1392:1415:1427:1524,8,4,7
114,124,193,825,bergairah,id,adjective,/bərgairah/,əɶyɶ,passionate,126:216:478:716:843:1323:1375:1465:1476:1538:1554,0:27:39:122:183:185:214:244:314:329:535:578:850:959:965:1154:1456,621:633:650:714:742:756:795:855:918:924:949:964:1002:1006:1059:1065:1066:1095:1115:1120:1246:1426:1595:1628,11,17,24
115,125,195,829,올리다,ko,verb,/o̞ɭʎida̠/,oyɶ,raise,1167:1270:1373,64:164:222:273:321:379:415:502:753:772:929:978:1119:1253,693:784:805:844:904:989:1033:1093:1181:1204:1227:1333:1431:1601:1614,3,14,15
116,126,196,833,요약하다,ko,verb,/joja̠kʰa̠da̠/,oɶɶɶ,summarize,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
117,127,197,835,들리다,ko,verb,/tɯɭʎida̠/,uyɶ,hear,523:905:1218:1391:1395,106:159:293:463:592:891:1162:1625,689:708:739:846:867:961:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1329:1440:1471:1558,5,8,20
118,129,202,853,berbahaya,id,adjective,/bərbahaja/,əɶɶɶ,dangerous,5:11:15:91:97:116:131:157:162:165:187:203:252:274:299:316:318:362:444:799:861:901:976:1067:1179:1304:1318:1389:1500:1586,30:51:77:112:149:223:300:353:414:636:1008:1046:1591,645:653:697:721:727:730:769:822:825:840:845:862:881:898:919:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1256:1281:1296:1412:1536,30,13,32
119,130,203,857,catatan,id,verb,/tʃatatan/,ɶɶɶm,Note,267:724:798:970:1194:1462,12:971:990:1003:1306,728:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,6,5,13
120,131,205,872,홍보하다,ko,verb,/ɸʷo̞ŋbo̞ɦa̠da̠/,omoɶɶ,advertise,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
121,132,206,878,saluti,eo,verb,/saluti/,ɶuy,salute,93:277:283:368:409:569:710:870:1069:1164:1244,272:456:928:1343:1458:1570,615:629:635:696:737:817:849:926:1037:1042:1052:1100:1118:1163:1166:1171:1185:1186:1209:1231:1263:1424:1443:1444:1581:1585:1617:1622,11,6,28
122,133,209,891,kavalira,eo,adjective,/kavalira/,ɶɶyɶ,knight,126:216:246:478:716:843:1375:1465:1476:1538:1554,0:73:114:850:959:965:1154:1214:1456,633:650:742:756:795:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1246:1311:1426:1584:1628,11,9,23
123,134,211,897,mengadakan,id,verb,/məŋadakan/,əɶɶɶm,Over,267:724:798:970:1194:1462,12:971:990:1003:1306,728:847:852:932:986:1092:1221:1255:1317:1433:1480:1512:1598,6,5,13
124,135,212,901,화상,ko,verb,/ɸwa̠sʰa̠ŋ/,ɶɶm,burn,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
125,136,213,905,menyakiti,id,verb,/məɲakiti/,əɶyy,hurt,19:25:58:167:197:211:317:785:796:895:1103:1341:1368:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1243:1319:1571,604:734:735:740:748:777:894:906:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1407:1438,14,17,23
126,137,216,931,밝히다,ko,verb,/pa̠ɭkçida̠/,ɶyɶ,clarify,246:478:716:843:1323:1375:1465:1476:1554,27:39:73:114:122:183:185:214:244:314:329:535:578:850:965:1154:1214,621:650:714:742:756:795:855:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1120:1246:1311:1426:1584:1595,9,17,24
127,138,219,951,変わる,ja,verb,/kaɰᵝaɾɯ/,ɶɶu,change,722:780:1027:1160:1225,152:738:851:1423,725:749:815:838:857:884:900:951:962:1017:1083:1122:1132:1147:1174:1230:1302:1303:1449:1522:1560:1587,5,4,22
128,139,220,957,makan,id,verb,/makan/,ɶɶm,eat,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
129,140,222,967,웃음,ko,verb,/usʰɯm/,uum,laugh,506:859:1325,4:132:720,662:771:903:956:982:1047:1152:1208:1316,3,3,9
130,141,223,969,가속하다,ko,verb,/ka̠sʰo̞kʰa̠da̠/,ɶoɶɶ,Accelerate,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
131,142,224,973,자라다,ko,verb,/t͡ɕa̠ɾa̠da̠/,bɶɶɶ,grow,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
132,143,225,974,hukum,id,adjective,/hukum/,uum,law,129:200:228:475:859:1325,53:359:405:503:720,683:771:903:956:982:1047:1208:1316,6,5,8
133,146,228,982,menghargai,id,verb,/məŋhargai/,əɶɶy,appreciate,498:566:761:864:922:996:1014:1016:1031:1184,17:34:134:139:236:242:323:345:350:390:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1145:1148:1153:1161:1177:1190:1247:1261:1292:1350:1416:1459:1469:1515:1521:1547:1566,10,13,36
134,147,229,989,사나이,ko,adjective,/sʰa̠na̠i/,ɶɶy,man,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:761:864:922:996:1014:1016:1031:1184,17:34:68:111:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:783:839:863:952:957:963:1005:1062:1089:1110:1145:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1511:1515:1547:1566,23,17,34
135,148,230,991,소기,ko,verb,/sʰo̞ɡi/,oy,laughing gas,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
136,150,234,997,cakar,id,verb,/tʃakar/,ɶɶ,claw,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
137,151,235,999,빨아들이다,ko,adjective,/p͈a̠ɾa̠dɯɾida̠/,ɶɶuyɶ,Suck,523:905:1218:1391:1395,106:159:293:463:592:891:1162:1625,689:708:739:846:867:961:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1329:1440:1471:1558,5,8,20
138,152,236,1000,焼く,ja,verb,/jakɯ/,ɶu,Bake,191:253:254:482:486:487:530:552:557:938:1128:1275:1360,174:195:256:264:484:489:575:912:1077:1330:1356,642:808:868:908:934:939:1020:1022:1028:1082:1138:1234:1312:1359:1362:1370:1434:1453:1497:1506:1516:1529:1550:1576:1588:1602:1615,13,11,27
139,153,237,1001,粗い,ja,adjective,/aɾai/,ɶɶy,rough,44:46:133:179:199:215:230:245:288:308:360:369:370:496:566:761:864:922:996:1016:1031:1184,68:111:134:143:331:408:788:1123,732:750:763:783:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1145:1148:1161:1177:1190:1219:1247:1261:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,22,8,36
140,154,238,1002,kasar,id,adjective,/kasar/,ɶɶ,Rough,334:377:504:543:547:556:571:590:821,96:259:488:692:866:1393:1473,667:695:706:715:937:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,9,7,23
141,155,239,1004,tease,en,verb,/ˈtiz/,yb,tease,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
142,156,240,1006,mealy,en,adjective,/ˈmiɫi/,yy,mealy,346:396:416:595:819:885,95:192:1384,691:812:874:935:1144:1235:1271:1404:1454:1482:1491:1502:1503:1514:1530:1539:1548:1611:1613,6,3,19
143,157,243,1013,memarahi,id,adjective,/məmarahi/,əɶɶy,Scolding,498:566:761:864:922:996:1014:1016:1031:1184,17:34:134:139:236:242:323:345:350:390:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1145:1148:1153:1161:1177:1190:1247:1261:1292:1350:1416:1459:1469:1515:1521:1547:1566,10,13,36
144,158,244,1014,叱る,ja,verb,/ɕikaɾɯ/,yɶu,Scold,270:461:703:1074,109:226:325:536:1268:1410,612:726:751:791:794:804:836:841:875:921:966:987:994:1035:1040:1049:1088:1096:1098:1173:1229:1237:1305:1334:1348:1441:1493:1542:1553:1567:1621,4,6,31
145,159,247,1017,사실,ko,verb,/sʰa̠ɕʰiɭ/,ɶy,Actually,150:304:306:467:469:490:525:813:1078:1080:1140:1142:1492,176:382:417:491:510:555:594:1081:1213:1363,596:649:651:664:670:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1494:1535:1594:1596:1599,13,10,20
146,160,248,1019,tweed,en,verb,/ˈtwid/,yb,tweed,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
147,161,249,1024,모토,ko,adjective,/mo̞tʰo̞/,oo,motto,37:311:312:423:440:563:584:585:754:1024:1461,258:324:419:428:879,657:1127:1136:1297:1301:1308:1349:1406:1498:1545:1597,11,5,11
148,162,251,1027,미라,ko,adjective,/miɾa̠/,yɶ,Mummy,435:513:1198,343:573:580:1191:1408:1541,699:880:1143:1286:1439:1505:1526:1546:1618,3,6,9
149,163,252,1028,가하다,ko,adjective,/ka̠ɦa̠da̠/,ɶɶɶ,inflict,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
150,164,254,1034,bati,eo,verb,/bati/,ɶy,beat,145:303:304:337:342:467:525:551:583:813:1078:1140:1294:1562,90:176:255:340:382:417:429:491:510:555:594:1081:1213:1363,596:616:649:651:656:664:665:670:682:713:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1596:1599,14,14,29
151,165,256,1038,薄暗い,ja,adjective,/ɯsɯgɯɾai/,uuuɶy,dim,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:107:797:1172,770:809:835:883:943:1182:1200:1226:1269:1276:1295:1320:1402:1486:1510:1606:1619,13,4,17
152,166,257,1039,kacau,id,adjective,/katʃau/,ɶɶu,Chaotic,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1027:1160:1225,23:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:838:857:884:900:951:962:1017:1083:1122:1147:1174:1303:1449:1522:1560,25,5,27
153,167,259,1042,leafy,en,adjective,/ˈɫifi/,yy,leafy,346:396:416:595:819:885,95:192:1384,691:812:874:935:1144:1235:1271:1404:1454:1482:1491:1502:1503:1514:1530:1539:1548:1611:1613,6,3,19
154,168,260,1046,mumi,id,adjective,/mumi/,uy,mummy,170:338:431:468:485:907:1134:1357:1574,336:548:560:1289:1339:1365,610:641:886:1131:1285:1336:1481:1544:1559,9,6,9
155,169,261,1047,보리,ko,verb,/po̞ɾi/,oy,barley,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
156,171,264,1052,hobi,id,adjective,/hobi/,oy,hobby,135:155:173:339:381:544:545:565:579:888:911:1023:1192:1212:1495:1527,172:257:371:422:430:527:554:1475,705:865:887:910:1079:1135:1278:1288:1328:1332:1385:1470:1507:1552:1623,16,8,15
157,172,265,1057,찬양하다,ko,verb,/t͡ɕʰa̠ɲja̠ŋɦa̠da̠/,bɶɶɶɶ,Praise,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
158,173,267,1075,bangun,id,adjective,/baŋun/,ɶum,Wake up,32:349:363:365:385:412:960:1090:1409:1579,18:66:181:193:237:248:249:289:383:1076,602:733:786:890:923:1010:1064:1205:1223:1537,10,10,10
159,174,268,1085,mulia,id,adjective,/mulia/,uyɶ,noble,24:75:117:219:326:355:402:459:523:564:905:1218:1391:1395,106:137:293:386:463:891:1625,689:708:739:834:846:867:961:991:998:1000:1050:1086:1104:1165:1197:1220:1329:1399:1440:1471:1558,14,7,21
160,175,270,1090,静か,ja,adjective,/ɕizɯka/,yuɶ,quiet,45:55:240:521:568:983:1030:1245:1517,206:892:947:1435:1582,676:690:762:773:997:1055:1249:1342:1377:1418:1422:1487,9,5,12
161,176,271,1097,cabul,id,adjective,/tʃabul/,ɶub,While,424:826:897:1280:1463,818:1036:1146,767:930:948:953:972:1155:1273:1358:1446:1620,5,3,10
162,177,277,1131,시작하다,ko,verb,/ɕʰid͡ʑa̠kʰa̠da̠/,ybɶɶɶ,Start,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
163,178,279,1136,探す,ja,verb,/sagasɯ/,ɶɶu,look for,722:780:1027:1160:1225,152:738:851:1423,725:749:815:838:857:884:900:951:962:1017:1083:1122:1132:1147:1174:1230:1302:1303:1449:1522:1560:1587,5,4,22
164,179,281,1143,solida,eo,adjective,/solida/,oyɶ,solid,115:233:406:1167:1270:1372:1373,36:54:753:772:929:978:1119,671:693:784:805:844:904:989:1033:1038:1093:1181:1204:1227:1333:1431:1601,7,7,16
165,180,283,1146,통과하다,ko,verb,/tʰo̞ŋɡwa̠ɦa̠da̠/,omɶɶɶ,Pass,100:203:316:404:799:814:861:901:976:1067:1179:1304:1318:1389:1500,30:51:77:118:208:223:300:353:414:636:1008:1046:1591,697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1015:1039:1058:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,15,13,33
166,181,285,1152,mabuk,id,adjective,/mabuʔ/,ɶub,drunk,424:826:897:1280:1463,818:1036:1146,767:930:948:953:972:1155:1273:1358:1446:1620,5,3,10
167,182,286,1158,organizi,eo,verb,/organizi/,oɶyy,to organize,125:234:351:785:796:895:1341:1390,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1319:1571,604:734:735:740:777:837:894:906:941:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1438,8,18,23
168,183,287,1166,malang,id,adjective,/malaŋ/,ɶɶm,poor,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
169,184,294,1192,正しい,ja,adjective,/tadaɕii/,ɶɶyy,correct,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,854:1169:1243:1319:1571,735:740:748:777:837:894:906:941:969:973:981:1032:1070:1102:1117:1124:1201:1206:1239:1264:1407:1438,18,5,22
170,185,295,1197,둥이,ko,verb,/tuŋi/,uy,Round,338:431:468:582:907:1134:1357:1574,154:336:492:1289:1339:1365,610:886:1131:1285:1336:1366:1400:1481:1544,8,6,9
171,186,298,1205,hears,en,verb,/ˈhiɹz/,yb,hears,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
172,187,302,1216,도시,ko,adjective,/to̞ɕʰi/,oy,city,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
173,188,303,1217,고리,ko,verb,/ko̞ɾi/,oy,ring,339:544:565:888:911:1023:1192:1212:1495:1527,156:371:1475,705:865:887:910:1079:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,3,16
174,189,304,1219,jauh,id,adjective,/dʒauh/,ɶu,far,85:138:191:254:333:395:450:460:482:486:487:530:552:561:938:1128:1275:1360,256:301:912:1077:1330:1356,619:639:642:658:908:939:1018:1028:1082:1138:1234:1312:1355:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1588:1590:1602:1615,18,6,28
175,190,305,1220,bleed,en,verb,/ˈbɫid/,yb,bleed,452:493:524:550:718:872:940:1157,361:909:1178,811:823:877:913:936:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499:1504,8,3,17
176,191,306,1222,亡き,ja,adjective,/naki/,ɶy,late,145:150:303:306:337:342:467:469:490:525:551:583:813:1078:1080:1140:1142:1294:1492:1562,90:255:340:382:417:429:491:555:1081:1213:1363,616:651:656:665:670:682:713:876:882:1021:1084:1133:1272:1287:1335:1337:1411:1468:1494:1528:1535:1561:1564:1594:1599,20,11,25
177,192,307,1224,기갑,ko,verb,/kiɡa̠p̚/,yɶb,Armor,40:61:99:824,250:290:384:470:755:1376,757:827:914:1113:1176:1202:1388:1451:1513,4,6,9
178,193,308,1228,tajam,id,adjective,/tadʒam/,ɶɶm,sharp,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
179,194,309,1251,mengawasi,id,verb,/məŋawasi/,əɶɶy,Oversee,498:566:761:864:922:996:1014:1016:1031:1184,17:34:134:139:236:242:323:345:350:390:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1145:1148:1153:1161:1177:1190:1247:1261:1292:1350:1416:1459:1469:1515:1521:1547:1566,10,13,36
180,195,310,1253,감독하다,ko,verb,/ka̠mdo̞kʰa̠da̠/,ɶmoɶɶ,Supervise,848:985:1421,189:251:741:927:931:955:1257:1331:1608,686:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1428,3,9,17
181,196,311,1262,빠른,ko,adjective,/p͈a̠ɾɯn/,ɶum,fast,309:747:960:1090,158:515:540,623:630:733:786:890:923:1010:1064:1205:1223:1371:1537:1568,4,3,13
182,197,312,1263,riang,id,adjective,/riaŋ/,yɶm,Cheerfulness,31:265:765:896:1109,198:296:1452,609:631:746:893:917:942:999:1004:1170:1215:1430:1534:1573,5,3,13
183,198,313,1264,gaja,eo,adjective,/gaia/,ɶyɶ,cheerful,126:216:246:478:716:843:1375:1465:1476:1538:1554,0:73:114:850:959:965:1154:1214:1456,633:650:742:756:795:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1246:1311:1426:1584:1628,11,9,23
184,199,314,1275,malang,id,verb,/malaŋ/,ɶɶm,poor,124:204:238:268:448:466:471:537:539:984:1338,87:221:243:449:453:534:764,611:617:618:647:663:674:679:681:744:759:774:810:853:858:902:915:954:975:1199:1232:1250:1277:1324:1575:1592,11,7,25
185,200,315,1285,magia,eo,adjective,/magia/,ɶyɶ,magic,126:216:246:478:716:843:1375:1465:1476:1538:1554,0:73:114:850:959:965:1154:1214:1456,633:650:742:756:795:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1246:1311:1426:1584:1628,11,9,23
