,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective
101,동의하다,ko,verb,/to̞ŋɰiɦa̠da̠/,oyɶɶ,Agree,7:336:356:397:775:826:850:999:1093:1401:1575:1588:1635:1637,597:598:608:661:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1336:1444:1465:1597:1604:1641,78:80:81:415:445:802:991:1134:1212:1445:1473:1545
102,kucai,id,adjective,/kutʃai/,uɶy,Kucai,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219
103,刈る,ja,verb,/kaɾɯ/,ɶu,mow,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
104,menuai,id,verb,/mənuai/,əuɶy,reap,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219
105,파란,ko,adjective,/pʰa̠ɾa̠n/,ɶɶm,blue,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764
106,cheat,en,verb,/ˈtʃit/,yb,cheat,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
107,seamy,en,adjective,/ˈsimi/,yy,seamy,354:408:425:595:840:901,691:833:890:949:1177:1276:1307:1448:1495:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,113:203:1423
108,파리,ko,adjective,/pʰa̠ɾi/,ɶy,Paris,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
109,부담하다,ko,verb,/puda̠mɦa̠da̠/,uɶɶɶ,Bear,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
110,juara,id,adjective,/dʒuara/,uɶɶ,champion,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:687:717:729:743:776:789:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1621,28:405:435:1225:1303:1642
111,diketahui,id,verb,/dikətahui/,yəɶuy,is known,22:100:306:377:710:886:887:1098:1194:1217:1282,629:635:696:737:823:825:827:838:868:1071:1075:1083:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1552:1613:1617:1649:1654:1658,95:286:942:1381:1602
112,amuk,id,verb,/amuʔ/,ɶub,Amuk,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179
113,시시,ko,adjective,/ɕʰiɕʰi/,yy,City City,352:578:840,688:691:890:949:1276:1307:1409:1495:1521:1528:1539:1540:1548:1563:1571:1643:1645,107:156:167:384:552:573:1423
114,바다,ko,adjective,/pa̠da̠/,ɶɶ,Sea,150:386:406:513:556:576:579:842,625:648:667:695:706:889:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1648,154:205:274:314:452:525:536:549:570:882:1432:1511
115,대답하다,ko,verb,/tɛ̝da̠pʰa̠da̠/,œɶɶɶ,Answer,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
116,plead,en,verb,/ˈpɫid/,yb,plead,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
117,masalah,id,verb,/masalah/,ɶɶɶ,problem,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30:51:77:129:163:233:265:361:423:636:1018:1079:1623
118,haus,id,adjective,/haus/,ɶub,thirsty,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179
119,重大,ja,adjective,/dʑɯɯdai/,buuɶy,Serious,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,770:830:854:899:957:1049:1053:1214:1237:1241:1305:1312:1333:1357:1446:1523:1546:1638:1651,102:124:797:1200
120,곱하다,ko,verb,/ko̞pʰa̠da̠/,oɶɶ,multiply,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
121,이야기,ko,verb,/ija̠ɡi/,yɶy,story,201:320:360:411:418:1074:1106:1218:1274,614:620:669:678:711:768:787:851:935:947:987:1068:1125:1148:1233:1247:1288:1298:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1564:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:989:1270:1403:1404
122,부족하다,ko,verb,/pud͡ʑo̞kʰa̠da̠/,uboɶɶ,Lack,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
123,tuja,eo,adjective,/tuia/,uyɶ,immediate,24:75:134:229:335:363:413:467:567:822:920:1430:1433:1461,689:708:739:853:883:975:1002:1008:1010:1082:1120:1140:1195:1258:1301:1366:1413:1437:1510:1591,151:173:396:592:907:1193:1657
124,mubazir,id,adjective,/mubazir/,uɶy,wasteful,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219
125,memulai,id,verb,/məmulai/,əuɶy,start,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219
126,hijau,id,adjective,/hidʒau/,yɶu,green,10:35:72:82:158:220:288:420:473:484:502:523:532:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:891:936:979:992:998:1034:1037:1054:1056:1069:1073:1122:1203:1343:1364:1373:1483:1530:1574:1585:1653,70:212:483:539:1304:1454
127,卑しい,ja,adjective,/ijaɕii/,yɶyy,Vice,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1048:1052:1130:1151:1158:1242:1451:1480,873:1043:1281:1356:1603
128,ramai,id,adjective,/ramai/,ɶɶy,crowded,505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,17:34:148:153:244:250:332:353:358:403:544:788:1157
129,달하다,ko,adjective,/ta̠ɾɦa̠da̠/,ɶɶɶ,accomplish,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
130,menyajikan,id,adjective,/məɲadʒikan/,əɶyɶm,Presenting,1006:1226:1319:1345:1353:1440:1491:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,731:1279:1351:1363
131,bergairah,id,adjective,/bərgairah/,əɶyɶ,passionate,88:141:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:977:1012:1016:1089:1094:1095:1133:1149:1154:1284:1472:1517:1627:1660,0:27:39:137:195:197:225:251:272:321:538:580:869:973:978:1128:1497
132,올리다,ko,verb,/o̞ɭʎida̠/,oyɶ,raise,1197:1306:1415,693:784:805:863:919:1000:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
133,요약하다,ko,verb,/joja̠kʰa̠da̠/,oɶɶɶ,summarize,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
134,들리다,ko,verb,/tɯɭʎida̠/,uyɶ,hear,369:822:920:1430:1433:1461,689:708:739:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1482:1510:1591,123:173:303:471:592:907:1193:1657
135,berbahaya,id,adjective,/bərbahaja/,əɶɶɶ,dangerous,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30:51:77:129:163:233:265:361:423:636:1018:1079:1623
136,홍보하다,ko,verb,/ɸʷo̞ŋbo̞ɦa̠da̠/,omoɶɶ,advertise,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
137,kavalira,eo,adjective,/kavalira/,ɶɶyɶ,knight,88:141:253:485:716:862:1051:1300:1358:1514:1518:1570:1587,633:650:742:756:795:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1660,0:73:131:869:973:978:1128:1254:1497
138,mengadakan,id,verb,/məŋadakan/,əɶɶɶm,Over,282:724:798:983:1231:1503,728:820:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:984:1001:1013:1344
139,화상,ko,verb,/ɸwa̠sʰa̠ŋ/,ɶɶm,burn,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764
140,menyakiti,id,verb,/məɲakiti/,əɶyy,hurt,19:25:58:181:208:222:327:785:796:911:1139:1380:1408:1442,604:734:735:740:748:777:910:921:982:986:993:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1281:1356:1603
141,밝히다,ko,verb,/pa̠ɭkçida̠/,ɶyɶ,clarify,253:485:716:862:1051:1300:1358:1360:1514:1587,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254
142,変わる,ja,verb,/kaɰᵝaɾɯ/,ɶɶu,change,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
143,makan,id,verb,/makan/,ɶɶm,eat,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764
144,웃음,ko,verb,/usʰɯm/,uum,laugh,510:877:1362,662:771:918:970:994:1080:1185:1248:1354,4:147:720
145,가속하다,ko,verb,/ka̠sʰo̞kʰa̠da̠/,ɶoɶɶ,Accelerate,867:996:1265:1468,686:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439,200:258:741:941:945:969:1293:1368:1640
146,자라다,ko,verb,/t͡ɕa̠ɾa̠da̠/,bɶɶɶ,grow,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
147,hukum,id,adjective,/hukum/,uum,law,144:211:237:379:877:1362,683:771:918:970:994:1080:1248:1354,53:367:368:507:720
148,사나이,ko,adjective,/sʰa̠na̠i/,ɶɶy,man,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157
149,소기,ko,verb,/sʰo̞ɡi/,oy,laughing gas,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513
150,cakar,id,verb,/tʃakar/,ɶɶ,claw,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511
151,빨아들이다,ko,adjective,/p͈a̠ɾa̠dɯɾida̠/,ɶɶuyɶ,Suck,369:822:920:1430:1433:1461,689:708:739:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1482:1510:1591,123:173:303:471:592:907:1193:1657
152,焼く,ja,verb,/jakɯ/,ɶu,Bake,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
153,粗い,ja,adjective,/aɾai/,ɶɶy,rough,44:46:84:86:91:93:210:226:238:252:269:298:380:503:569:761:880:937:1007:1026:1066:1216,732:750:763:783:817:819:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1192:1207:1227:1238:1285:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,68:128:148:157:339:416:788:1157
154,kasar,id,adjective,/kasar/,ɶɶ,Rough,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511
155,tease,en,verb,/ˈtiz/,yb,tease,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
156,mealy,en,adjective,/ˈmiɫi/,yy,mealy,354:408:425:595:840:901,691:833:890:949:1177:1276:1307:1448:1495:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,113:203:1423
157,memarahi,id,adjective,/məmarahi/,əɶɶy,Scolding,505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1123:1131:1178:1181:1186:1192:1207:1227:1238:1285:1330:1460:1500:1508:1549:1555:1579:1598,17:34:148:153:244:250:332:353:358:403:544:788:1157
158,叱る,ja,verb,/ɕikaɾɯ/,yɶu,Scold,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454
159,사실,ko,verb,/sʰa̠ɕʰiɭ/,ɶy,Actually,164:316:318:475:477:496:528:834:1113:1115:1173:1175:1529,596:649:651:664:670:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1531:1567:1626:1628:1631,190:392:426:498:515:558:594:1116:1253:1400
160,tweed,en,verb,/ˈtwid/,yb,tweed,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
161,모토,ko,adjective,/mo̞tʰo̞/,oo,motto,37:322:323:432:449:566:586:587:754:1059:1502,657:1160:1169:1335:1339:1346:1387:1450:1535:1577:1629,273:333:428:437:895
162,미라,ko,adjective,/miɾa̠/,yɶ,Mummy,444:518:1235,699:896:1176:1321:1481:1542:1559:1578:1650,351:575:582:1228:1452:1573
163,가하다,ko,adjective,/ka̠ɦa̠da̠/,ɶɶɶ,inflict,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
164,bati,eo,verb,/bati/,ɶy,beat,159:315:316:345:350:475:528:554:585:834:1113:1173:1332:1595,596:616:649:651:656:664:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400
165,薄暗い,ja,adjective,/ɯsɯgɯɾai/,uuuɶy,dim,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,770:830:854:899:957:1049:1053:1214:1237:1241:1305:1312:1333:1357:1446:1523:1546:1638:1651,102:124:797:1200
166,kacau,id,adjective,/katʃau/,ɶɶu,Chaotic,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1191:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:857:875:900:915:965:976:1027:1058:1118:1156:1180:1341:1441:1556:1593,23:655:738:870:1470
167,leafy,en,adjective,/ˈɫifi/,yy,leafy,354:408:425:595:840:901,691:833:890:949:1177:1276:1307:1448:1495:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,113:203:1423
168,mumi,id,adjective,/mumi/,uy,mummy,184:346:440:476:491:922:1167:1394:1606,610:641:902:1164:1320:1375:1520:1576:1592,344:551:563:1324:1378:1405
169,보리,ko,verb,/po̞ɾi/,oy,barley,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513
170,hobi,id,adjective,/hobi/,oy,hobby,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1168:1314:1323:1365:1369:1424:1509:1544:1586:1655,186:264:381:431:439:530:557:1513
171,찬양하다,ko,verb,/t͡ɕʰa̠ɲja̠ŋɦa̠da̠/,bɶɶɶɶ,Praise,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
172,bangun,id,adjective,/baŋun/,ɶum,Wake up,32:357:370:374:395:421:974:1124:1453:1611,602:733:786:906:938:1020:1055:1246:1266:1569,18:66:193:204:245:255:256:299:393:1111
173,mulia,id,adjective,/mulia/,uyɶ,noble,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,689:708:739:853:865:883:975:1002:1008:1010:1082:1120:1140:1195:1234:1258:1366:1413:1437:1482:1510:1591,123:151:303:396:471:907:1657
174,静か,ja,adjective,/ɕizɯka/,yuɶ,quiet,45:55:248:497:571:995:1065:1283:1551,676:690:762:773:821:1085:1205:1206:1220:1287:1402:1418:1466:1469:1484:1524,217:908:961:1477:1614
175,cabul,id,adjective,/tʃabul/,ɶub,While,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179
176,시작하다,ko,verb,/ɕʰid͡ʑa̠kʰa̠da̠/,ybɶɶɶ,Start,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
177,探す,ja,verb,/sagasɯ/,ɶɶu,look for,722:780:1062:1191:1209:1268,725:749:836:857:875:900:915:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,166:738:870:1470
178,solida,eo,adjective,/solida/,oyɶ,solid,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1000:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633,36:54:753:772:943:990:1153:1463
179,통과하다,ko,verb,/tʰo̞ŋɡwa̠ɦa̠da̠/,omɶɶɶ,Pass,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
180,mabuk,id,adjective,/mabuʔ/,ɶub,drunk,433:847:913:1316:1504,767:944:962:967:985:1057:1309:1395:1489:1652,839:1070:1179
181,organizi,eo,verb,/organizi/,oɶyy,to organize,140:242:359:785:796:911:1380:1429,604:734:735:740:777:856:910:921:955:982:986:993:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603
182,malang,id,adjective,/malaŋ/,ɶɶm,poor,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764
183,正しい,ja,adjective,/tadaɕii/,ɶɶyy,correct,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1048:1052:1130:1151:1158:1242:1451:1480,873:1043:1281:1356:1603
184,둥이,ko,verb,/tuŋi/,uy,Round,346:440:476:584:922:1167:1394:1606,610:902:1164:1320:1375:1406:1438:1520:1576,168:344:499:1324:1378:1405
185,hears,en,verb,/ˈhiɹz/,yb,hears,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
186,도시,ko,adjective,/to̞ɕʰi/,oy,city,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513
187,고리,ko,verb,/ko̞ɾi/,oy,ring,347:547:568:904:926:1033:1229:1252:1532:1560,705:881:903:925:1114:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:381:1513
188,jauh,id,adjective,/dʒauh/,ɶu,far,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393
189,bleed,en,verb,/ˈbɫid/,yb,bleed,461:500:527:553:718:888:954:1188,832:844:893:928:950:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536:1541,372:924:1210
190,亡き,ja,adjective,/naki/,ɶy,late,159:164:315:318:345:350:475:477:496:528:554:585:834:1113:1115:1173:1175:1332:1529:1595,616:651:656:665:670:682:713:892:898:1031:1119:1166:1308:1322:1374:1376:1455:1507:1531:1561:1567:1594:1596:1626:1631,108:262:348:392:426:438:498:558:1116:1253:1400
191,기갑,ko,verb,/kiɡa̠p̚/,yɶb,Armor,40:61:83:845,757:806:929:1047:1147:1202:1243:1427:1486:1492,257:300:394:478:755:1417:1583
192,tajam,id,adjective,/tadʒam/,ɶɶm,sharp,139:215:246:283:457:474:479:540:542:811:1377,611:617:618:647:663:674:679:681:744:759:774:813:831:872:876:917:930:968:1204:1239:1273:1313:1361:1607:1624,87:105:231:458:462:537:764
193,빠른,ko,adjective,/p͈a̠ɾɯn/,ɶum,fast,319:747:974:1124,623:630:733:786:906:938:1020:1055:1246:1266:1411:1569:1600,172:520:543
194,riang,id,adjective,/riaŋ/,yɶm,Cheerfulness,31:280:765:912:1143,609:631:746:909:932:956:1009:1014:1199:1255:1327:1566:1605,209:305:1493
195,gaja,eo,adjective,/gaia/,ɶyɶ,cheerful,88:141:253:485:716:862:1051:1300:1358:1514:1518:1570:1587,633:650:742:756:795:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1660,0:73:131:869:973:978:1128:1254:1497
